disc_code,year,discipline,disc,otherpostgraduate,bachelor,otherundergraduate,enablingcourses,nonawardcourses,totaleftsl,doctorate,masters,stud_contrib,band,disc_accval,treat,treat_group,disc_num,dup,gap,_spell,_seq,_end,length,short,t,ln_bachelor,ln_stud_contrib,dem_bachelor,ln_dem_bachelor,de_treat,np1,np2,event_time1,event_time2,event_time
061501,2009,radiography,radiography,102,358,0,0,9,542,3,71,7412,2,Radiography,0,0,radiography,0,0,1,4,0,13,0,3,5.8805332,8.9108553,-54,-.13225889,0,0,0,,,
061501,2010,radiography,radiography,81,313,0,0,< 10,504,< 10,101,7567,2,Radiography,0,0,radiography,0,0,1,5,0,13,0,4,5.7462034,8.9315519,-99,-.26658869,0,0,0,,,
061501,2011,radiography,radiography,64,357,0,0,np,536,< 5,103,7756,2,Radiography,0,0,radiography,0,0,1,6,0,13,0,5,5.8777356,8.9562216,-55,-.1350565,0,0,0,,,
061501,2012,radiography,radiography,95,385,0,0,np,618,< 5,127,4520,2,Radiography,0,0,radiography,0,0,1,7,0,13,0,6,5.9532433,8.4162674,-27,-.059548855,0,0,0,,,
061501,2013,radiography,radiography,96,412,0,0,np,628,< 5,111,8363,2,Radiography,0,0,radiography,0,0,1,8,0,13,0,7,6.0210233,9.0315723,0,.008231163,0,0,0,,,
061501,2014,radiography,radiography,86,421,0,0,6,646,2,132,8613,2,Radiography,0,0,radiography,0,0,1,9,0,13,0,8,6.0426331,9.0610275,9,.029840946,0,0,0,,,
061501,2015,radiography,radiography,91,459,0,0,7,683,3,123,8768,2,Radiography,0,0,radiography,0,0,1,10,0,13,0,9,6.1290503,9.0788641,47,.11625814,0,0,0,,,
061501,2016,radiography,radiography,82,438,0,0,5,618,1,93,8917,2,Radiography,0,0,radiography,0,0,1,11,0,13,0,10,6.0822191,9.0957146,26,.069427013,0,0,0,,,
061501,2017,radiography,radiography,79,416,0,0,2,618,1,120,9050,2,Radiography,0,0,radiography,0,0,1,12,0,13,0,11,6.0306854,9.1105204,4,.017893314,0,0,0,,,
061501,2018,radiography,radiography,104,476,0,0,3,697,1,113,9185,2,Radiography,0,0,radiography,0,0,1,13,1,13,0,12,6.1654177,9.1253271,64,.15262556,0,0,0,,,
061799,2006,rehabilitation therapies,rehabilitationtherapies,157,1289,1,0,15,2017,41,514,6979,2,Rehabilitation Therapies nec,0,0,rehabilitationtherapies,0,0,1,1,0,13,0,0,7.161622,8.8506613,-554.0769,-.32137775,0,0,0,,,
061799,2007,rehabilitation therapies,rehabilitationtherapies,162,1267,3,0,7,2062,49,575,7118,2,Rehabilitation Therapies nec,0,0,rehabilitationtherapies,0,0,1,2,0,13,0,1,7.1444073,8.8703823,-576.0769,-.33859253,0,0,0,,,
061799,2008,rehabilitation therapies,rehabilitationtherapies,180,1292,3,0,8,2121,53,585,7260,2,Rehabilitation Therapies nec,0,0,rehabilitationtherapies,0,0,1,3,0,13,0,2,7.1639466,8.8901348,-551.0769,-.31905317,0,0,0,,,
061799,2009,rehabilitation therapies,rehabilitationtherapies,171,1433,3,0,9,2280,51,613,7412,2,Rehabilitation Therapies nec,0,0,rehabilitationtherapies,0,0,1,4,0,13,0,3,7.2675252,8.9108553,-410.0769,-.21547461,0,0,0,,,
061799,2010,rehabilitation therapies,rehabilitationtherapies,169,1462,< 10,0,np,2462,64,747,7567,2,Rehabilitation Therapies nec,0,0,rehabilitationtherapies,0,0,1,5,0,13,0,4,7.2875605,8.9315519,-381.0769,-.19543934,0,0,0,,,
061799,2011,rehabilitation therapies,rehabilitationtherapies,156,1543,8,0,7,2726,67,945,7756,2,Rehabilitation Therapies nec,0,0,rehabilitationtherapies,0,0,1,6,0,13,0,5,7.3414841,8.9562216,-300.0769,-.14151573,0,0,0,,,
061799,2012,rehabilitation therapies,rehabilitationtherapies,224,1809,11,0,10,3385,46,1284,4520,2,Rehabilitation Therapies nec,0,0,rehabilitationtherapies,0,0,1,7,0,13,0,6,7.5005293,8.4162674,-34.076904,.017529488,0,0,0,,,
061799,2013,rehabilitation therapies,rehabilitationtherapies,151,1936,10,0,13,3416,50,1255,8363,2,Rehabilitation Therapies nec,0,0,rehabilitationtherapies,0,0,1,8,0,13,0,7,7.5683794,9.0315723,92.923096,.085379601,0,0,0,,,
061799,2014,rehabilitation therapies,rehabilitationtherapies,126,1874,7,0,15,3341,38,1282,8613,2,Rehabilitation Therapies nec,0,0,rehabilitationtherapies,0,0,1,9,0,13,0,8,7.5358305,9.0610275,30.923096,.052830696,0,0,0,,,
061799,2015,rehabilitation therapies,rehabilitationtherapies,123,2418,10,0,12,3947,54,1331,8768,2,Rehabilitation Therapies nec,0,0,rehabilitationtherapies,0,0,1,10,0,13,0,9,7.7906961,9.0788641,574.9231,.30769634,0,0,0,,,
061799,2016,rehabilitation therapies,rehabilitationtherapies,105,2382,13,0,18,3893,50,1324,8917,2,Rehabilitation Therapies nec,0,0,rehabilitationtherapies,0,0,1,11,0,13,0,10,7.7756958,9.0957146,538.9231,.292696,0,0,0,,,
061799,2017,rehabilitation therapies,rehabilitationtherapies,90,2420,11,0,16,4104,56,1511,9050,2,Rehabilitation Therapies n.e.c.,0,0,rehabilitationtherapies,0,0,1,12,0,13,0,11,7.791523,9.1105204,576.9231,.30852318,0,0,0,,,
061799,2018,rehabilitation therapies,rehabilitationtherapies,85,2835,9,0,15,4514,37,1533,9185,2,Rehabilitation Therapies n.e.c.,0,0,rehabilitationtherapies,0,0,1,13,1,13,0,12,7.9497972,9.1253271,991.9231,.46679735,0,0,0,,,
061999,2006,complementary therapies,complementarytherapies,11,417,2,0,2,469,7,30,6979,2,Complementary Therapies nec,0,0,complementarytherapies,0,0,1,1,0,13,0,0,6.0330863,8.8506613,88.538452,.33934975,0,0,0,,,
061999,2007,complementary therapies,complementarytherapies,15,528,2,0,1,563,2,15,7118,2,Complementary Therapies nec,0,0,complementarytherapies,0,0,1,2,0,13,0,1,6.2690964,8.8703823,199.53845,.57535982,0,0,0,,,
061999,2008,complementary therapies,complementarytherapies,19,489,2,1,1,544,6,26,7260,2,Complementary Therapies nec,0,0,complementarytherapies,0,0,1,3,0,13,0,2,6.1923623,8.8901348,160.53845,.49862576,0,0,0,,,
061999,2009,complementary therapies,complementarytherapies,15,421,2,1,1,464,6,19,7412,2,Complementary Therapies nec,0,0,complementarytherapies,0,0,1,4,0,13,0,3,6.0426331,8.9108553,92.538452,.3488965,0,0,0,,,
061999,2010,complementary therapies,complementarytherapies,18,457,< 10,0,0,508,< 10,25,7567,2,Complementary Therapies nec,0,0,complementarytherapies,0,0,1,5,0,13,0,4,6.1246834,8.9315519,128.53845,.43094683,0,0,0,,,
061999,2011,complementary therapies,complementarytherapies,10,168,< 5,0,0,200,np,15,7756,2,Complementary Therapies nec,0,0,complementarytherapies,0,0,1,6,0,13,0,5,5.1239638,8.9562216,-160.46155,-.56977272,0,0,0,,,
061999,2012,complementary therapies,complementarytherapies,5,101,0,0,< 5,130,< 5,19,4520,2,Complementary Therapies nec,0,0,complementarytherapies,0,0,1,7,0,13,0,6,4.6151204,8.4162674,-227.46155,-1.0786161,0,0,0,,,
061999,2013,complementary therapies,complementarytherapies,6,174,< 5,0,0,198,np,12,8363,2,Complementary Therapies nec,0,0,complementarytherapies,0,0,1,8,0,13,0,7,5.1590552,9.0315723,-154.46155,-.53468132,0,0,0,,,
061999,2014,complementary therapies,complementarytherapies,7,232,7,0,1,270,5,18,8613,2,Complementary Therapies nec,0,0,complementarytherapies,0,0,1,9,0,13,0,8,5.4467373,9.0610275,-96.461548,-.24699926,0,0,0,,,
061999,2015,complementary therapies,complementarytherapies,4,308,14,0,1,349,2,21,8768,2,Complementary Therapies nec,0,0,complementarytherapies,0,0,1,10,0,13,0,9,5.7300997,9.0788641,-20.461548,.036363125,0,0,0,,,
061999,2016,complementary therapies,complementarytherapies,5,399,24,0,0,455,6,21,8917,2,Complementary Therapies nec,0,0,complementarytherapies,0,0,1,11,0,13,0,10,5.9889612,9.0957146,70.538452,.29522467,0,0,0,,,
061999,2017,complementary therapies,complementarytherapies,0,340,26,0,1,390,4,19,9050,2,Complementary Therapies n.e.c.,0,0,complementarytherapies,0,0,1,12,0,13,0,11,5.8289456,9.1105204,11.538452,.13520908,0,0,0,,,
061999,2018,complementary therapies,complementarytherapies,0,236,33,0,0,291,2,19,9185,2,Complementary Therapies n.e.c.,0,0,complementarytherapies,0,0,1,13,1,13,0,12,5.4638319,9.1253271,-92.461548,-.22990465,0,0,0,,,
069900,2006,other health,otherhealth,236,1943,67,23,37,2532,49,177,6979,2,Other Health,0,0,otherhealth,0,0,1,1,0,13,0,0,7.5719886,8.8506613,-1886.8462,-.61195612,0,0,0,,,
069900,2007,other health,otherhealth,250,2130,40,4,39,2721,65,194,7118,2,Other Health,0,0,otherhealth,0,0,1,2,0,13,0,1,7.6638775,8.8703823,-1699.8462,-.52006721,0,0,0,,,
069900,2008,other health,otherhealth,240,2196,124,6,30,2888,76,217,7260,2,Other Health,0,0,otherhealth,0,0,1,3,0,13,0,2,7.6943927,8.8901348,-1633.8462,-.48955202,0,0,0,,,
069900,2009,other health,otherhealth,251,2364,225,5,48,3231,57,282,7412,2,Other Health,0,0,otherhealth,0,0,1,4,0,13,0,3,7.7681103,8.9108553,-1465.8462,-.41583443,0,0,0,,,
069900,2010,other health,otherhealth,290,3210,304,12,37,4306,56,396,7567,2,Other Health,0,0,otherhealth,0,0,1,5,0,13,0,4,8.0740261,8.9315519,-619.84619,-.10991859,0,0,0,,,
069900,2011,other health,otherhealth,294,3416,437,9,35,4748,83,474,7756,2,Other Health,0,0,otherhealth,0,0,1,6,0,13,0,5,8.1362257,8.9562216,-413.84619,-.047719002,0,0,0,,,
069900,2012,other health,otherhealth,303,3952,436,< 5,np,5357,105,522,4520,2,Other Health,0,0,otherhealth,0,0,1,7,0,13,0,6,8.2819767,8.4162674,122.15381,.098031998,0,0,0,,,
069900,2013,other health,otherhealth,320,4336,433,6,47,5841,116,584,8363,2,Other Health,0,0,otherhealth,0,0,1,8,0,13,0,7,8.3747072,9.0315723,506.15381,.19076252,0,0,0,,,
069900,2014,other health,otherhealth,277,5150,468,7,87,6762,103,671,8613,2,Other Health,0,0,otherhealth,0,0,1,9,0,13,0,8,8.546752,9.0610275,1320.1538,.36280727,0,0,0,,,
069900,2015,other health,otherhealth,308,5247,523,15,115,7019,115,696,8768,2,Other Health,0,0,otherhealth,0,0,1,10,0,13,0,9,8.5654116,9.0788641,1417.1538,.38146687,0,0,0,,,
069900,2016,other health,otherhealth,284,5022,677,55,100,6992,138,716,8917,2,Other Health,0,0,otherhealth,0,0,1,11,0,13,0,10,8.5215836,9.0957146,1192.1538,.33763885,0,0,0,,,
069900,2017,other health,otherhealth,265,5345,634,38,92,7253,113,765,9050,2,Other Health,0,0,otherhealth,0,0,1,12,0,13,0,11,8.5839167,9.1105204,1515.1538,.39997196,0,0,0,,,
069900,2018,other health,otherhealth,319,5477,609,48,75,7461,127,805,9185,2,Other Health,0,0,otherhealth,0,0,1,13,1,13,0,12,8.6083126,9.1253271,1647.1538,.4243679,0,0,0,,,
070199,2006,teacher education,teachereducation,4669,7745,106,67,140,13626,84,815,3920,NP,Teacher Education nec,1,1,teachereducation,0,0,1,1,0,13,0,0,8.9548025,8.2738466,-897.1543,-.10241795,0,1,0,-3,,-3
070199,2007,teacher education,teachereducation,4634,7432,95,106,114,13695,89,1226,3998,NP,Teacher Education nec,1,1,teachereducation,0,0,1,2,0,13,0,1,8.9135504,8.2935495,-1210.1543,-.14367008,0,1,0,-2,,-2
070199,2008,teacher education,teachereducation,4073,7641,152,146,115,14360,60,2174,4077,NP,Teacher Education nec,1,1,teachereducation,0,0,1,3,0,13,0,2,8.9412842,8.313117,-1001.1543,-.11593628,0,1,0,-1,,-1
070199,2009,teacher education,teachereducation,4619,8716,162,4,96,16363,67,2698,4162,NP,Teacher Education nec,1,1,teachereducation,0,0,1,4,0,13,0,3,9.072916,8.3337507,73.845703,.015695572,0,1,0,0,,0
070199,2010,teacher education,teachereducation,5089,9050,208,< 10,111,17807,np,3291,5310,1,Teacher Education nec,0,1,teachereducation,0,0,1,5,0,13,0,4,9.1105204,8.5773468,407.8457,.053299904,1,1,0,1,,1
070199,2011,teacher education,teachereducation,4817,9094,198,5,73,17941,61,3694,5442,1,Teacher Education nec,0,1,teachereducation,0,0,1,6,0,13,0,5,9.1153698,8.601902,451.8457,.058149338,1,1,0,2,,2
070199,2012,teacher education,teachereducation,4941,10370,228,11,58,19612,64,3940,4520,1,Teacher Education nec,0,1,teachereducation,0,0,1,7,0,13,0,6,9.2466726,8.4162674,1727.8457,.18945217,1,1,0,3,,3
070199,2013,teacher education,teachereducation,5333,9929,265,27,62,19906,61,4229,5868,1,Teacher Education nec,0,1,teachereducation,0,0,1,8,0,13,0,7,9.2032146,8.677269,1286.8457,.14599419,1,1,0,4,,4
070199,2014,teacher education,teachereducation,5045,10189,171,28,65,20809,43,5268,6044,1,Teacher Education nec,0,1,teachereducation,0,0,1,9,0,13,0,8,9.229064,8.7068214,1546.8457,.17184353,1,1,0,5,,5
070199,2015,teacher education,teachereducation,2898,9209,194,13,57,17671,56,5246,6152,1,Teacher Education nec,0,1,teachereducation,0,0,1,10,0,13,0,9,9.1279364,8.7245321,566.8457,.070715904,1,1,0,6,,6
070199,2016,teacher education,teachereducation,2376,7882,192,12,60,16073,46,5505,6256,1,Teacher Education nec,0,1,teachereducation,0,0,1,11,0,13,0,10,8.9723368,8.7412958,-760.1543,-.08488369,1,1,0,7,,7
070199,2017,teacher education,teachereducation,2422,7808,195,15,43,15241,47,4710,6349,1,Teacher Education n.e.c.,0,1,teachereducation,0,0,1,12,0,13,0,11,8.962904,8.756053,-834.1543,-.094316483,1,1,0,8,,8
070199,2018,teacher education,teachereducation,1309,7283,161,15,44,14192,38,5341,6444,1,Teacher Education n.e.c.,0,1,teachereducation,0,0,1,13,1,13,0,12,8.8932981,8.7709045,-1359.1543,-.16392231,1,1,0,9,,9
070300,2006,curriculum and education studies,curriculumandeducationstudies,1984,4149,76,3,40,6918,134,532,3920,NP,Curriculum & Education Studies,1,1,curriculumandeducationstudies,0,0,1,1,0,13,0,0,8.3306227,8.2738466,765.30762,.20984936,0,1,0,-3,,-3
070300,2007,curriculum and education studies,curriculumandeducationstudies,1668,3752,77,5,30,6169,140,496,3998,NP,Curriculum & Education Studies,1,1,curriculumandeducationstudies,0,0,1,2,0,13,0,1,8.2300444,8.2935495,368.30762,.10927105,0,1,0,-2,,-2
070300,2008,curriculum and education studies,curriculumandeducationstudies,1357,3130,51,80,23,5261,135,485,4077,NP,Curriculum & Education Studies,1,1,curriculumandeducationstudies,0,0,1,3,0,13,0,2,8.0487881,8.313117,-253.69238,-.071985245,0,1,0,-1,,-1
070300,2009,curriculum and education studies,curriculumandeducationstudies,1351,2861,33,69,19,5062,116,615,4162,NP,Curriculum & Education Studies,1,1,curriculumandeducationstudies,0,0,1,4,0,13,0,3,7.9589267,8.3337507,-522.69238,-.16184664,0,1,0,0,,0
070300,2010,curriculum and education studies,curriculumandeducationstudies,1386,3040,67,127,20,5631,131,860,5310,1,Curriculum & Education Studies,0,1,curriculumandeducationstudies,0,0,1,5,0,13,0,4,8.0196133,8.5773468,-343.69238,-.10116005,1,1,0,1,,1
070300,2011,curriculum and education studies,curriculumandeducationstudies,1148,2885,37,93,18,5229,152,896,5442,1,Curriculum & Education Studies,0,1,curriculumandeducationstudies,0,0,1,6,0,13,0,5,7.9672804,8.601902,-498.69238,-.15349293,1,1,0,2,,2
070300,2012,curriculum and education studies,curriculumandeducationstudies,1255,3120,29,82,11,5580,156,928,4520,1,Curriculum & Education Studies,0,1,curriculumandeducationstudies,0,0,1,7,0,13,0,6,8.0455885,8.4162674,-263.69238,-.075184822,1,1,0,3,,3
070300,2013,curriculum and education studies,curriculumandeducationstudies,1275,3554,24,107,12,6087,134,982,5868,1,Curriculum & Education Studies,0,1,curriculumandeducationstudies,0,0,1,8,0,13,0,7,8.1758289,8.677269,170.30762,.055055618,1,1,0,4,,4
070300,2014,curriculum and education studies,curriculumandeducationstudies,1347,3794,21,96,17,6563,137,1152,6044,1,Curriculum & Education Studies,0,1,curriculumandeducationstudies,0,0,1,9,0,13,0,8,8.2411766,8.7068214,410.30762,.12040329,1,1,0,5,,5
070300,2015,curriculum and education studies,curriculumandeducationstudies,846,3641,13,142,13,6345,145,1546,6152,1,Curriculum & Education Studies,0,1,curriculumandeducationstudies,0,0,1,10,0,13,0,9,8.2000141,8.7245321,257.30762,.079240799,1,1,0,6,,6
070300,2016,curriculum and education studies,curriculumandeducationstudies,862,3410,135,225,16,6239,147,1444,6256,1,Curriculum & Education Studies,0,1,curriculumandeducationstudies,0,0,1,11,0,13,0,10,8.1344671,8.7412958,26.307617,.01369381,1,1,0,7,,7
070300,2017,curriculum and education studies,curriculumandeducationstudies,930,3448,194,269,9,6470,122,1497,6349,1,Curriculum & Education Studies,0,1,curriculumandeducationstudies,0,0,1,12,0,13,0,11,8.1455498,8.756053,64.307617,.024776459,1,1,0,8,,8
070300,2018,curriculum and education studies,curriculumandeducationstudies,249,3204,131,318,24,5670,124,1619,6444,1,Curriculum & Education Studies,0,1,curriculumandeducationstudies,0,0,1,13,1,13,0,12,8.072155,8.7709045,-179.69238,-.048618317,1,1,0,9,,9
079900,2006,other education,othereducation,119,304,1,420,18,1066,58,147,3920,NP,Other Education,1,1,othereducation,0,0,1,1,0,13,0,0,5.7170277,8.2738466,-37.307678,-.073158741,0,1,0,-3,,-3
079900,2007,other education,othereducation,150,422,2,541,14,1452,58,266,3998,NP,Other Education,1,1,othereducation,0,0,1,2,0,13,0,1,6.0450053,8.2935495,80.692322,.25481892,0,1,0,-2,,-2
079900,2008,other education,othereducation,167,392,3,695,8,1593,69,259,4077,NP,Other Education,1,1,othereducation,0,0,1,3,0,13,0,2,5.971262,8.313117,50.692322,.18107557,0,1,0,-1,,-1
079900,2009,other education,othereducation,165,403,5,829,10,1796,85,297,4162,NP,Other Education,1,1,othereducation,0,0,1,4,0,13,0,3,5.9989367,8.3337507,61.692322,.20875025,0,1,0,0,,0
079900,2010,other education,othereducation,158,361,< 10,1001,np,1923,106,282,5310,1,Other Education,0,1,othereducation,0,0,1,5,0,13,0,4,5.8888779,8.5773468,19.692322,.098691463,1,1,0,1,,1
079900,2011,other education,othereducation,177,362,47,556,13,1536,67,315,5442,1,Other Education,0,1,othereducation,0,0,1,6,0,13,0,5,5.891644,8.601902,20.692322,.1014576,1,1,0,2,,2
079900,2012,other education,othereducation,216,269,26,656,6,1643,64,408,4520,1,Other Education,0,1,othereducation,0,0,1,7,0,13,0,6,5.5947113,8.4162674,-72.307678,-.1954751,1,1,0,3,,3
079900,2013,other education,othereducation,246,177,43,625,9,1532,63,369,5868,1,Other Education,0,1,othereducation,0,0,1,8,0,13,0,7,5.1761498,8.677269,-164.30768,-.61403656,1,1,0,4,,4
079900,2014,other education,othereducation,229,179,32,762,19,1752,70,461,6044,1,Other Education,0,1,othereducation,0,0,1,9,0,13,0,8,5.187386,8.7068214,-162.30768,-.60280037,1,1,0,5,,5
079900,2015,other education,othereducation,130,277,110,887,16,1771,53,298,6152,1,Other Education,0,1,othereducation,0,0,1,10,0,13,0,9,5.6240177,8.7245321,-64.307678,-.16616869,1,1,0,6,,6
079900,2016,other education,othereducation,162,395,94,1109,6,2147,53,328,6256,1,Other Education,0,1,othereducation,0,0,1,11,0,13,0,10,5.9788857,8.7412958,53.692322,.18869925,1,1,0,7,,7
079900,2017,other education,othereducation,151,495,158,1271,6,2490,72,338,6349,1,Other Education,0,1,othereducation,0,0,1,12,0,13,0,11,6.2045579,8.756053,153.69232,.41437149,1,1,0,8,,8
079900,2018,other education,othereducation,173,401,212,1226,3,2379,65,299,6444,1,Other Education,0,1,othereducation,0,0,1,13,1,13,0,12,5.9939613,8.7709045,59.692322,.20377493,1,1,0,9,,9
080101,2006,accounting,accounting,249,4812,135,4,98,5961,26,637,6979,2,Accounting,0,0,accounting,0,0,1,1,0,13,0,0,8.4788685,8.8506613,100.69238,.021863937,0,0,0,,,
080101,2007,accounting,accounting,281,4764,222,6,91,6060,25,670,7118,2,Accounting,0,0,accounting,0,0,1,2,0,13,0,1,8.4688425,8.8703823,52.692383,.011837959,0,0,0,,,
080101,2008,accounting,accounting,304,4799,243,10,93,6174,34,691,8499,3,Accounting,0,0,accounting,0,0,1,3,0,13,0,2,8.4761629,9.0477037,87.692383,.019158363,0,0,0,,,
080101,2009,accounting,accounting,315,4570,193,7,96,6000,32,787,8677,3,Accounting,0,0,accounting,0,0,1,4,0,13,0,3,8.427268,9.0684309,-141.30762,-.029736519,0,0,0,,,
080101,2010,accounting,accounting,287,4395,188,< 10,68,5633,np,650,8859,3,Accounting,0,0,accounting,0,0,1,5,0,13,0,4,8.3882227,9.0891895,-316.30762,-.068781853,0,0,0,,,
080101,2011,accounting,accounting,267,4383,218,20,71,5579,41,578,9080,3,Accounting,0,0,accounting,0,0,1,6,0,13,0,5,8.3854885,9.1138296,-328.30762,-.071516037,0,0,0,,,
080101,2012,accounting,accounting,260,4636,266,14,56,5880,25,623,4520,3,Accounting,0,0,accounting,0,0,1,7,0,13,0,6,8.4416075,8.4162674,-75.307617,-.015397072,0,0,0,,,
080101,2013,accounting,accounting,261,4629,328,20,56,5934,29,611,9792,3,Accounting,0,0,accounting,0,0,1,8,0,13,0,7,8.4400959,9.1893206,-82.307617,-.016908646,0,0,0,,,
080101,2014,accounting,accounting,220,4820,257,18,31,5962,21,596,10085,3,Accounting,0,0,accounting,0,0,1,9,0,13,0,8,8.4805288,9.2188044,108.69238,.023524284,0,0,0,,,
080101,2015,accounting,accounting,182,4850,231,9,24,5798,28,473,10266,3,Accounting,0,0,accounting,0,0,1,10,0,13,0,9,8.4867344,9.2365923,138.69238,.029729843,0,0,0,,,
080101,2016,accounting,accounting,187,4946,235,8,17,5863,26,445,10440,3,Accounting,0,0,accounting,0,0,1,11,0,13,0,10,8.5063343,9.2533998,234.69238,.049329758,0,0,0,,,
080101,2017,accounting,accounting,171,4956,278,6,21,5832,21,379,10596,3,Accounting,0,0,accounting,0,0,1,12,0,13,0,11,8.5083542,9.2682314,244.69238,.05134964,0,0,0,,,
080101,2018,accounting,accounting,139,4687,254,10,20,5487,23,355,10754,3,Accounting,0,0,accounting,0,0,1,13,1,13,0,12,8.452548,9.2830334,-24.307617,-.0044565201,0,0,0,,,
080399,2006,business and management,businessandmanagement,1392,5937,181,6,91,9825,211,2008,6979,2,Business & Management nec,0,0,businessandmanagement,0,0,1,1,0,13,0,0,8.6889591,8.8506613,-2073.8462,-.28708649,0,0,0,,,
080399,2007,business and management,businessandmanagement,1401,6191,405,15,95,10374,203,2064,7118,2,Business & Management nec,0,0,businessandmanagement,0,0,1,2,0,13,0,1,8.7308521,8.8703823,-1819.8462,-.24519348,0,0,0,,,
080399,2008,business and management,businessandmanagement,1334,6513,414,14,79,10594,173,2067,8499,3,Business & Management nec,0,0,businessandmanagement,0,0,1,3,0,13,0,2,8.7815552,9.0477037,-1497.8462,-.19449043,0,0,0,,,
080399,2009,business and management,businessandmanagement,1531,6966,308,23,72,11314,161,2253,8677,3,Business & Management nec,0,0,businessandmanagement,0,0,1,4,0,13,0,3,8.8487968,9.0684309,-1044.8462,-.12724876,0,0,0,,,
080399,2010,business and management,businessandmanagement,1616,7351,333,11,68,11988,162,2448,8859,3,Business & Management nec,0,0,businessandmanagement,0,0,1,5,0,13,0,4,8.9025917,9.0891895,-659.84619,-.073453903,0,0,0,,,
080399,2011,business and management,businessandmanagement,1637,7770,429,75,69,12530,216,2334,9080,3,Business & Management nec,0,0,businessandmanagement,0,0,1,6,0,13,0,5,8.958025,9.1138296,-240.84619,-.01802063,0,0,0,,,
080399,2012,business and management,businessandmanagement,1628,8563,470,88,51,13575,191,2585,4520,3,Business & Management nec,0,0,businessandmanagement,0,0,1,7,0,13,0,6,9.0552063,8.4162674,552.15381,.07916069,0,0,0,,,
080399,2013,business and management,businessandmanagement,1578,9008,622,108,41,14646,181,3108,9792,3,Business & Management nec,0,0,businessandmanagement,0,0,1,8,0,13,0,7,9.1058683,9.1893206,997.15381,.12982273,0,0,0,,,
080399,2014,business and management,businessandmanagement,1541,9132,585,120,62,15279,170,3670,10085,3,Business & Management nec,0,0,businessandmanagement,0,0,1,9,0,13,0,8,9.1195402,9.2188044,1121.1538,.14349461,0,0,0,,,
080399,2015,business and management,businessandmanagement,2228,8917,594,206,47,15381,156,3233,10266,3,Business & Management nec,0,0,businessandmanagement,0,0,1,10,0,13,0,9,9.0957146,9.2365923,906.15381,.11966896,0,0,0,,,
080399,2016,business and management,businessandmanagement,2029,9403,618,216,44,15374,156,2909,10440,3,Business & Management nec,0,0,businessandmanagement,0,0,1,11,0,13,0,10,9.1487837,9.2533998,1392.1538,.17273808,0,0,0,,,
080399,2017,business and management,businessandmanagement,1443,9302,1048,178,60,14505,146,2328,10596,3,Business & Management n.e.c.,0,0,businessandmanagement,0,0,1,12,0,13,0,11,9.1379843,9.2682314,1291.1538,.16193867,0,0,0,,,
080399,2018,business and management,businessandmanagement,1447,9088,939,163,57,14211,142,2374,10754,3,Business & Management n.e.c.,0,0,businessandmanagement,0,0,1,13,1,13,0,12,9.1147099,9.2830334,1077.1538,.13866425,0,0,0,,,
080599,2006,sales and marketing,salesandmarketing,315,3266,99,0,40,4222,23,480,6979,2,Sales & Marketing nec,0,0,salesandmarketing,0,0,1,1,0,13,0,0,8.091321,8.8506613,-858.38477,-.22451305,0,0,0,,,
080599,2007,sales and marketing,salesandmarketing,330,3242,172,1,46,4291,15,485,7118,2,Sales & Marketing nec,0,0,salesandmarketing,0,0,1,2,0,13,0,1,8.0839453,8.8703823,-882.38477,-.23188877,0,0,0,,,
080599,2008,sales and marketing,salesandmarketing,271,3383,304,0,30,4468,11,467,8499,3,Sales & Marketing nec,0,0,salesandmarketing,0,0,1,3,0,13,0,2,8.1265182,9.0477037,-741.38477,-.1893158,0,0,0,,,
080599,2009,sales and marketing,salesandmarketing,270,3741,319,1,36,4930,18,546,8677,3,Sales & Marketing nec,0,0,salesandmarketing,0,0,1,4,0,13,0,3,8.227108,9.0684309,-383.38477,-.088726044,0,0,0,,,
080599,2010,sales and marketing,salesandmarketing,260,3953,286,< 10,33,5072,np,517,8859,3,Sales & Marketing nec,0,0,salesandmarketing,0,0,1,5,0,13,0,4,8.2822304,9.0891895,-171.38477,-.033603668,0,0,0,,,
080599,2011,sales and marketing,salesandmarketing,251,4076,335,15,32,5259,15,535,9080,3,Sales & Marketing nec,0,0,salesandmarketing,0,0,1,6,0,13,0,5,8.312871,9.1138296,-48.384766,-.0029630661,0,0,0,,,
080599,2012,sales and marketing,salesandmarketing,235,4401,274,28,26,5524,21,539,4520,3,Sales & Marketing nec,0,0,salesandmarketing,0,0,1,7,0,13,0,6,8.3895874,8.4162674,276.61523,.073753357,0,0,0,,,
080599,2013,sales and marketing,salesandmarketing,271,4690,317,33,15,5943,8,610,9792,3,Sales & Marketing nec,0,0,salesandmarketing,0,0,1,8,0,13,0,7,8.4531879,9.1893206,565.61523,.1373539,0,0,0,,,
080599,2014,sales and marketing,salesandmarketing,251,4516,297,56,24,5769,13,612,10085,3,Sales & Marketing nec,0,0,salesandmarketing,0,0,1,9,0,13,0,8,8.4153824,9.2188044,391.61523,.09954834,0,0,0,,,
080599,2015,sales and marketing,salesandmarketing,431,4497,261,4,12,5780,13,562,10266,3,Sales & Marketing nec,0,0,salesandmarketing,0,0,1,10,0,13,0,9,8.4111662,9.2365923,372.61523,.095332146,0,0,0,,,
